TransactionID,SaleDate,SaleTime,CafeName,Branch,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice_KES,Discount_Pct,TotalAmount_KES,PaymentMethod,StaffID,Rating
TXN-003603,2024-09-10,,java house,CBD,CUST-0068,PRD-026,Orange Juice,Juices,1,300,10,270,Mastercard,STF-060,2
TXN-006493,2024-05-14,08:05,Artcafe,Milimani,CUST-0404,PRD-022,Eggs Benedict,Food,3,960,0,2880,visa,STF-060,2
TXN-002418,2023-07-31,21:38,Java House,CBD,,PRD-010,Lungo,Coffee,1,270,0,270,CASH,STF-007,
TXN-010009,2024-02-11,09:11,Java House,Westside,CUST-0082,PRD-022,Eggs Benedict,Food,3,750,0,2250,Mastercard,STF-007,5
TXN-000394,2024-05-04,12:20,Artcafe,CBD,CUST-0342,PRD-032,Vanilla Shake,Shakes,2,420,0,840,M-PESA,STF-066,1
TXN-001982,2024-08-25,17:21,Java House,CBD,CUST-0299,PRD-015,Chamomile,Tea,1,200,10,180,Visa,STF-057,5
TXN-006932,2023-02-17,13:16,JAVA HOUSE,Nyali,CUST-0166,PRD-008,Mocha,Coffee,1,400,0,400,Mastercard,STF-034,4
TXN-004982,2023-12-04,10:30,Java House,CBD,CUST-0497,PRD-013,Black Tea,Tea,2,160,5,304,visa,STF-035,5
TXN-009317,2023-05-21,12:23,ArtCaffe,CBD,CUST-0449,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,cash,STF-011,5
TXN-000096,2023-07-27,17:42,ArtCaffe,Tudor,CUST-0292,PRD-008,Mocha,Coffee,3,400,10,1080,Mastercard,STF-008,4
TXN-002056,2024-06-13,12:26,Java House,CBD,CUST-0024,PRD-025,Caesar Salad,Food,1,550,15,467.5,mpesa,STF-038,5
TXN-008677,2023-01-20,14:54,Java House,Nyali,CUST-0144,PRD-017,Blueberry Muffin,Pastry,3,250,5,712.5,mpesa,STF-030,2
TXN-010365,2023-04-23,06:09,Art Caffe,CBD,CUST-0196,PRD-007,Macchiato,Coffee,1,320,0,320,visa,STF-010,4
TXN-004122,2024-04-02,22:51,Art Caffe,CBD,CUST-0306,PRD-020,Scone,Pastry,3,200,0,600,MPESA,STF-046,5
TXN-006356,2024-11-16,16:36,JAVA HOUSE,Nyali,CUST-0297,PRD-015,Chamomile,Tea,1,200,10,180,M-Pesa,STF-043,1
TXN-007412,2023-01-25,15:37,Java House,CBD,CUST-0355,PRD-003,Cappuccino,Coffee,1,350,15,297.5,Mastercard,STF-068,3
TXN-004635,2023-01-21,11:18,JAVA HOUSE,Tudor,,PRD-004,Latte,COFFEE,1,380,0,380,M-PESA,STF-053,4
TXN-002524,2024-06-09,09:00,Art Caffe,CBD,CUST-0124,PRD-015,Chamomile,Tea,1,200,10,180,Mastercard,STF-044,4
TXN-006399,2024-05-26,,java house,CBD,CUST-0247,PRD-022,Eggs Benedict,Food,2,750,20,1200,M-PESA,STF-015,3
TXN-005050,2023-09-29,11:00,Art Caffe,CBD,CUST-0407,PRD-002,Americano,Coffee,1,280,0,280,MPESA,STF-080,3
TXN-009369,2024-11-28,18:16,Art Caffe,CBD,CUST-0263,PRD-013,Black Tea,Tea,1,160,0,160,visa,STF-077,5
TXN-005206,2024-12-21,15:47,Art Café,Nyali,CUST-0326,PRD-026,Orange Juice,Juices,4,300,0,1200,M-Pesa,STF-056,5
TXN-006163,2023-04-30,15:25,Java House,CBD,CUST-0345,PRD-009,Iced Latte,Coffee,4,400,0,1600,mpesa,STF-063,2
TXN-006527,2023-06-08,22:48,Art Café,WESTLANDS,CUST-0343,PRD-023,Avocado Toast,Food,1,580,5,551,M-Pesa,STF-034,5
TXN-003017,2024-01-05,15:17,Java House,CBD,CUST-0321,PRD-033,Strawberry Shake,Shakes,2,430,0,860,visa,STF-003,1
TXN-010328,2023-04-25,06:54,Art Caffe,Westside,CUST-0259,PRD-020,Scone,Pastry,3,200,5,570,MPESA,STF-014,5
TXN-003750,2024-08-19,21:41,Art Caffe,CBD,CUST-0238,PRD-002,Americano,Coffee,1,280,0,280,Visa,STF-071,5
TXN-005763,2023-09-22,07:11,Art Caffe,CBD,CUST-0280,PRD-017,Blueberry Muffin,Pastry,1,250,10,225,mpesa,STF-080,4
TXN-006862,2023-09-16,15:38,Java House,Milimani,CUST-0171,PRD-014,Mint Tea,Tea,1,190,5,,mpesa,STF-006,4
TXN-001632,2023-11-14,12:26,ArtCaffe,CBD,CUST-0306,PRD-003,Cappuccino,Coffee,1,350,0,350,M-Pesa,STF-016,5
TXN-004008,2023-03-06,12:56,Art Caffe,Nyali,,PRD-009,Iced Latte,Coffee,2,400,0,800,Cash,STF-039,4
TXN-004097,2023-10-16,20:25,Art Caffe,CBD,CUST-0113,PRD-002,Americano,Coffee,1,280,0,280,cash,STF-065,5
TXN-005419,2023-03-04,18:55,Artcafe,Tudor,CUST-0007,PRD-016,Croissant,Pastry,3,280,0,840,MPESA,STF-079,4
TXN-006844,2023-01-20,20:03,ArtCaffe,CBD,,PRD-014,Mint Tea,Tea,2,190,5,361,MPESA,STF-079,2
TXN-008986,2024-10-22,08:14,Artcafe,CBD,CUST-0432,PRD-001,Espresso,Coffee,1,250,5,237.5,mpesa,STF-061,4
TXN-005154,2023-12-07,14:19,Art Café,CBD,CUST-0011,PRD-006,Cold Brew,Coffee,2,420,5,798,Cash,STF-065,5
TXN-001356,2023-03-18,09:26,Java House,CBD,CUST-0371,PRD-007,Macchiato,Coffee,3,320,0,960,cash,STF-061,4
TXN-004819,2024-03-03,18:28,Artcafe,Westside,CUST-0091,PRD-009,Iced Latte,Coffee,1,400,0,,M-Pesa,STF-005,4
TXN-001836,2023-06-25,20:36,Java House,Tudor,CUST-0001,PRD-019,Banana Bread,Pastry,5,220,0,,Visa,STF-002,4
TXN-009060,2023-11-09,09:31,Art Caffe,CBD,CUST-0219,PRD-004,Latte,Coffee,1,380,0%,380,M-Pesa,STF-028,1
TXN-006898,2023-02-04,08:56,Artcafe,CBD,CUST-0075,PRD-001,Espresso,Coffee,1,250,0,250,cash,STF-024,4
TXN-003861,2024-12-21,,java house,Tudor,CUST-0090,PRD-002,Americano,Coffee,1,280,0,280,Cash,STF-051,4
TXN-001242,2023-11-10,08:18,JAVA HOUSE,CBD,CUST-0221,PRD-007,Macchiato,Coffee,5,320,0,1600,MPESA,STF-014,5
TXN-005609,2023-09-08,16:15,Java House,Nyali,CUST-0039,PRD-018,Cinnamon Roll,Pastry,1,300,0,,M-Pesa,STF-080,1
TXN-005538,2023-06-12,09:27,Java House,Nyali,CUST-0134,PRD-017,Blueberry Muffin,Pastry,2,460,15,782,visa,STF-024,5
TXN-005666,2023-02-25,09:01,Artcafe,Westside,CUST-0311,PRD-009,Iced Latte,Coffee,4,400,0,1600,CASH,STF-045,5
TXN-002448,2023-08-19,16:42,Java House,Tudor,CUST-0396,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,CASH,STF-066,5
TXN-006855,2024-09-10,16:59,Java House,CBD,CUST-0117,PRD-012,Green Tea,Tea,1,180,0,180,mpesa,STF-010,4
TXN-003618,2024-10-16,,ArtCaffe,Karen,CUST-0231,PRD-032,Vanilla Shake,Shakes,5,420,0,2100,CASH,STF-006,5
TXN-004668,2023-03-28,21:34,Java House,CBD,CUST-0093,PRD-011,Masala Chai,Tea,3,200,0,600,M-Pesa,STF-073,5
TXN-009062,2024-09-18,10:19,Java House,CBD,CUST-0400,PRD-004,Latte,Coffee,3,380,0,1140,M-PESA,STF-024,3
TXN-007428,2023-05-12,16:20,Art Caffe,KAREN,CUST-0229,PRD-026,Orange Juice,Juices,5,300,10,1350,CASH,STF-034,5
TXN-000020,2024-09-30,12:07,Java House,Upperhill,CUST-0115,PRD-031,Chocolate Shake,Shakes,-1,450,0,450,mpesa,STF-016,4
TXN-009134,2023-04-15,19:15,Art Caffe,CBD,,PRD-026,Orange Juice,Juices,1,300,0,300,M-PESA,STF-054,4
TXN-007373,2024-10-26,07:25,Art Caffe,CBD,CUST-0473,PRD-021,Club Sandwich,Food,1,650,0,650,Cash,STF-043,5
TXN-006861,2023-04-15,06:31,Java House,Nyali,CUST-0001,PRD-019,Banana Bread,Pastry,2,220,5,418,M-Pesa,STF-020,4
TXN-006113,2024-11-01,,JAVA HOUSE,CBD,,PRD-020,Scone,Pastry,1,200,5,190,cash,STF-054,5
TXN-001600,2023-09-30,17:41,Java House,Kilimani,CUST-0392,PRD-026,Orange Juice,Juices,5,300,20%,1200,Cash,STF-072,5
TXN-003652,2024-02-03,20:50,ArtCaffe,CBD,CUST-0494,PRD-019,Banana Bread,Pastry,1,220,0,220,MPESA,STF-063,5
TXN-005153,31/05/2023,20:27,Art Caffe,CBD,CUST-0179,PRD-024,Chicken Wrap,Food,3,600,0,1800,CASH,STF-021,5
TXN-003659,2023-05-05,19:29,Art Café,CBD,CUST-0135,PRD-002,Americano,Coffee,3,280,0,840,M-Pesa,STF-006,3
TXN-007998,2024-11-02,15:44,Java House,Milimani,CUST-0006,PRD-020,Scone,PASTRY,1,200,10,180,cash,STF-021,3
TXN-002904,2023-06-15,19:40,Java House,CBD,CUST-0233,PRD-004,Latte,Coffee,5,380,5,1805,Cash,STF-004,4
TXN-002590,2023-04-04,12:24,JAVA HOUSE,CBD,CUST-0496,PRD-020,Scone,Pastry,2,200,0,400,M-PESA,STF-020,
TXN-002125,2023-02-18,12:14,Artcafe,CBD,CUST-0371,PRD-003,Cappuccino,Coffee,2,340,0,680,Visa,STF-017,3
TXN-005583,2023-10-12,11:40,Artcafe,CBD,CUST-0400,PRD-020,Scone,Pastry,1,200,0,200,Visa,STF-044,3
TXN-010181,2023-12-27,18:11,Artcafe,CBD,CUST-0316,PRD-005,Flat White,Coffee,2,360,0,720,M-Pesa,STF-072,5
TXN-001262,2023-09-22,21:36,Art Caffe,CBD,CUST-0376,PRD-017,Blueberry Muffin,Pastry,1,250,0,250,cash,STF-053,5
TXN-001965,2024-09-14,13:39,Artcafe,CBD,CUST-0045,PRD-030,Green Smoothie,Juices,1,350,0,350,mpesa,STF-050,
TXN-003679,2024-12-24,09:52,Art Caffe,CBD,CUST-0208,PRD-005,Flat White,Coffee,1,360,0,360,visa,STF-015,4
TXN-000810,2024-07-08,,Art Caffe,CBD,,PRD-024,Chicken Wrap,Food,1,600,0,,Visa,STF-021,5
TXN-007090,2023-08-18,14:22,Art Caffe,CBD,CUST-0441,PRD-002,Americano,Coffee,2,280,5,532,mpesa,STF-080,5
TXN-003062,2023-12-14,06:09,Art Caffe,CBD,CUST-0339,PRD-003,Cappuccino,Coffee,1,350,0,350,Mastercard,STF-051,4
TXN-006099,2024-10-15,14:43,Art Caffe,CBD,CUST-0031,PRD-010,Lungo,Coffee,5,270,5,1282.5,MPESA,STF-069,4
TXN-005973,2024-08-21,10:06,Art Caffe,CBD,,PRD-013,Black Tea,TEA,5,160,5,760,M-PESA,STF-048,5
TXN-007364,2023-11-03,14:11,Art Caffe,Westside,CUST-0454,PRD-020,Scone,Pastry,1,200,5,190,cash,STF-009,5
TXN-007979,2024-02-25,13:16,ArtCaffe,CBD,CUST-0278,PRD-003,Cappuccino,Coffee,-1,350,0,350,CASH,STF-020,5
TXN-006187,2023-06-06,07:19,Java House,CBD,CUST-0147,PRD-011,Masala Chai,Tea,2,200,5,380,Cash,STF-036,5
TXN-008276,2024-02-04,19:10,Art Caffe,Upperhill,CUST-0442,PRD-022,Eggs Benedict,Food,1,750,10,675,CASH,STF-023,5
TXN-002407,2024-02-18,08:27,Java House,CBD,CUST-0420,PRD-031,Chocolate Shake,Shakes,1,450,0,450,Visa,STF-044,5
TXN-001143,2023-09-21,20:25,JAVA HOUSE,Milimani,CUST-0388,PRD-003,Cappuccino,Coffee,2,350,0,700,MPESA,STF-024,5
TXN-007404,2023-03-25,,Java House,Lavington,CUST-0012,PRD-016,Croissant,Pastry,1,280,0,280,visa,STF-064,4
TXN-001703,2024-02-04,08:31,JAVA HOUSE,CBD,CUST-0474,PRD-022,Eggs Benedict,Food,1,750,0,750,mpesa,STF-031,4
TXN-003543,2024-12-25,15:51,Java House,Westlands,CUST-0115,PRD-016,Croissant,Pastry,1,280,5,266,visa,STF-005,4
TXN-007135,2023-06-10,11:13,ArtCaffe,CBD,CUST-0133,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,M-Pesa,STF-054,1
TXN-006803,2023-05-16,19:17,Artcafe,CBD,CUST-0179,PRD-031,Chocolate Shake,Shakes,2,450,0,900,cash,STF-036,4
TXN-008272,2023-12-15,08:27,Artcafe,Milimani,CUST-0370,PRD-015,Chamomile,Tea,1,200,0,200,MPESA,STF-007,5
TXN-004823,2023-02-23,08:05,ArtCaffe,CBD,CUST-0385,PRD-033,strawberry shake,Shakes,1,380,15,323,mpesa,STF-006,5
TXN-005886,2024-05-17,12:13,Art Café,CBD,CUST-0354,PRD-021,Club Sandwich,Food,3,650,0,1950,Visa,STF-004,4
TXN-004767,2024-09-10,15:54,Art Caffe,CBD,CUST-0081,PRD-003,Cappuccino,Coffee,1,350,0,350,cash,STF-014,3
TXN-007160,2024-09-13,06:34,Java House,CBD,CUST-0477,PRD-024,Chicken Wrap,Food,2,600,0,1200,Cash,STF-046,5
TXN-003356,2024-12-12,07:04,Art Caffe,CBD,CUST-0075,PRD-009,Iced Latte,Coffee,4,400,0,1600,MPESA,STF-072,2
TXN-001881,2024-11-23,16:48,JAVA HOUSE,CBD,CUST-0092,PRD-018,Cinnamon Roll,Pastry,2,300,0,600,cash,STF-047,3
TXN-007461,2023-04-08,17:52,ArtCaffe,Milimani,,PRD-009,Iced Latte,Coffee,1,400,0,400,CASH,STF-065,5
TXN-008672,2023-07-10,11:44,Art Caffe,CBD,CUST-0195,PRD-010,Lungo,Coffee,1,270,0,270,M-Pesa,STF-063,4
TXN-009048,2023-06-16,17:12,Art Caffe,Tudor,CUST-0378,PRD-020,Scone,Pastry,1,200,0,200,MPESA,STF-035,5
TXN-002426,2024-02-10,18:40,Art Café,Westside,,PRD-016,Croissant,Pastry,1,280,0,280,M-Pesa,STF-002,4
TXN-009573,2023-01-09,17:51,ArtCaffe,Milimani,CUST-0347,PRD-011,Masala Chai,Tea,2,200,0,400,cash,STF-007,4
TXN-009171,2023-11-13,,JAVA HOUSE,CBD,CUST-0112,PRD-025,Caesar Salad,Food,1,550,0,550,MPESA,STF-065,5
TXN-006290,2024-02-13,19:58,java house,CBD,CUST-0126,PRD-010,lungo,Coffee,1,270,15,229.5,Visa,STF-075,4
TXN-008919,2023-08-19,17:26,Art Caffe,CBD,CUST-0440,PRD-025,Caesar Salad,Food,2,550,0,1100,M-PESA,STF-028,5
TXN-005265,2023-02-26,13:06,java house,Milimani,CUST-0291,PRD-014,Mint Tea,TEA,5,190,0,950,CASH,STF-055,2
TXN-008636,2023-03-25,06:15,Art Caffe,Westside,CUST-0295,PRD-005,Flat White,Coffee,1,360,0,360,MPESA,STF-038,4
TXN-000621,2023-06-12,13:46,Art Caffe,CBD,CUST-0329,PRD-004,Latte,Coffee,1,380,15,323,Mastercard,STF-039,5
TXN-003425,2024-06-15,11:49,JAVA HOUSE,Nyali,CUST-0121,PRD-003,Cappuccino,Coffee,1,350,0,350,Cash,STF-043,5
TXN-006370,2024-06-05,22:51,Art Café,Westlands,CUST-0252,PRD-015,Chamomile,TEA,1,200,5,190,Visa,STF-029,3
TXN-007713,2023-09-02,,java house,CBD,CUST-0354,PRD-009,Iced Latte,Coffee,2,400,10,720,visa,STF-042,5
TXN-006626,2023-06-23,13:59,Java House,CBD,CUST-0133,PRD-023,avocado toast,Food,1,530,0,530,visa,STF-065,4
TXN-002338,2024-12-20,,Art Café,CBD,CUST-0339,PRD-015,Chamomile,Tea,2,200,20,320,Visa,STF-080,4
TXN-002699,2023-12-22,18:04,Java House,CBD,CUST-0146,PRD-017,Blueberry Muffin,Pastry,1,250,0,,M-PESA,STF-056,4
TXN-008700,2023-01-22,16:32,Java House,CBD,CUST-0370,PRD-006,Cold Brew,Coffee,1,420,0,420,Cash,STF-043,4
TXN-005350,2024-07-31,13:49,ArtCaffe,CBD,CUST-0392,PRD-028,Mango Juice,Juices,-5,290,0,1450,M-Pesa,STF-008,3
TXN-001047,2023-07-03,19:27,Art Caffe,CBD,CUST-0123,PRD-008,Mocha,Coffee,2,350,0,,M-Pesa,STF-019,4
TXN-007329,2023-03-14,21:11,Artcafe,CBD,CUST-0293,PRD-010,lungo,Coffee,1,270,0,270,visa,STF-067,4
TXN-003616,2023-01-23,10:19,ArtCaffe,CBD,CUST-0405,PRD-008,mocha,Coffee,1,640,20,512,Cash,STF-028,4
TXN-006395,2023-01-22,12:57,JAVA HOUSE,CBD,CUST-0449,PRD-004,Latte,Coffee,4,270,0,1080,CASH,STF-067,1
TXN-007794,2023-05-28,11:19,Art Café,CBD,CUST-0385,PRD-023,Avocado Toast,Food,1,580,5,551,Cash,STF-011,4
TXN-009517,2024-03-23,14:31,Art Caffe,CBD,CUST-0417,PRD-004,Latte,Coffee,1,380,0,380,visa,STF-050,4
TXN-001569,2024-06-22,10:24,JAVA HOUSE,CBD,CUST-0345,PRD-007,Macchiato,Coffee,2,320,0,640,cash,STF-072,5
TXN-000463,2023-11-09,12:37,Java House,CBD,CUST-0404,PRD-031,Chocolate Shake,Shakes,3,450,10,1215,Mastercard,STF-030,4
TXN-000744,2024-06-05,21:52,JAVA HOUSE,CBD,CUST-0456,PRD-007,Macchiato,Coffee,4,320,0,1280,Cash,STF-043,3
TXN-000223,2024-02-22,08:30,JAVA HOUSE,CBD,CUST-0233,PRD-016,Croissant,Pastry,2,280,0,560,Cash,STF-005,5
TXN-010137,2023-11-12,18:18,ArtCaffe,Westside,,PRD-017,Blueberry Muffin,Pastry,2,250,0,500,M-PESA,STF-037,4
TXN-006969,2024-08-04,,JAVA HOUSE,CBD,CUST-0243,PRD-012,Green Tea,Tea,4,180,5,684,Cash,STF-038,2
TXN-002949,25/07/2024,21:56,Art Café,CBD,,PRD-007,Macchiato,Coffee,1,320,0,320,CASH,STF-029,5
TXN-000626,2023-04-14,18:46,Java House,CBD,CUST-0211,PRD-005,Flat White,Coffee,1,360,5,342,M-PESA,STF-013,4
TXN-009373,2024-05-31,11:17,Artcafe,Nyali,CUST-0379,PRD-014,Mint Tea,Tea,3,190,0,570,Visa,STF-038,5
TXN-007109,2023-12-21,13:12,JAVA HOUSE,CBD,CUST-0399,PRD-023,Avocado Toast,Food,1,580,5,551,visa,STF-042,4
TXN-005175,2023-02-21,18:44,JAVA HOUSE,CBD,CUST-0489,PRD-024,Chicken Wrap,Food,1,600,0,600,M-Pesa,STF-030,5
TXN-004329,2023-11-21,17:16,Art Café,CBD,CUST-0299,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,Mastercard,STF-012,5
TXN-004985,2024-09-09,18:38,java house,Nyali,CUST-0234,PRD-013,Black Tea,Tea,1,160,0,160,CASH,STF-078,4
TXN-004609,2023-09-17,17:58,java house,CBD,CUST-0464,PRD-033,Strawberry Shake,Shakes,2,430,10,774,Visa,STF-014,4
TXN-008372,05/11/2023,08:00,Java House,CBD,,PRD-019,Banana Bread,Pastry,2,220,0,440,M-PESA,STF-055,5
TXN-004504,2024-06-20,17:09,Art Caffe,Westside,CUST-0236,PRD-008,Mocha,Coffee,2,400,10,720,MPESA,STF-023,3
TXN-001316,2024-12-07,10:25,Art Caffe,CBD,CUST-0459,PRD-010,Lungo,Coffee,1,270,0,270,Visa,STF-064,3
TXN-005503,2024-03-25,18:56,Art Café,CBD,CUST-0465,PRD-003,Cappuccino,Coffee,1,350,0,350,Cash,STF-013,3
TXN-005595,2023-09-05,19:20,Art Caffe,CBD,CUST-0066,PRD-020,Scone,Pastry,1,200,10,180,visa,STF-014,5
TXN-007106,2024-06-09,19:07,Artcafe,CBD,CUST-0443,PRD-001,Espresso,Coffee,1,250,0,250,visa,STF-073,5
TXN-004202,2023-10-02,22:44,Java House,Westside,CUST-0334,PRD-020,Scone,Pastry,3,200,0,600,Mastercard,STF-039,5
TXN-000354,2024-05-30,11:58,java house,CBD,CUST-0141,PRD-029,watermelon juice,Juices,1,260,0,260,Visa,STF-024,3
TXN-005428,2024-02-01,10:27,JAVA HOUSE,Nyali,CUST-0007,PRD-002,Americano,Coffee,1,280,0,280,Cash,STF-017,5
TXN-000457,2023-09-09,12:22,Art Café,CBD,CUST-0072,PRD-007,Macchiato,Coffee,2,320,0,640,visa,STF-047,5
TXN-007938,2024-01-15,16:15,Art Caffe,CBD,CUST-0199,PRD-003,Cappuccino,Coffee,1,350,0,350,visa,STF-047,4
TXN-007096,2023-03-21,18:43,java house,Lavington,CUST-0139,PRD-011,Masala Chai,Tea,1,200,5,190,cash,STF-064,5
TXN-000240,2024-12-07,19:36,Java House,CBD,CUST-0439,PRD-009,Iced Latte,Coffee,5,400,0,2000,MPESA,STF-052,5
TXN-003334,2024-05-23,16:06,JAVA HOUSE,Nyali,CUST-0443,PRD-004,Latte,Coffee,2,380,0%,760,MPESA,STF-053,4
TXN-005859,2024-10-15,21:06,JAVA HOUSE,CBD,CUST-0486,PRD-013,Black Tea,Tea,1,160,0,160,visa,STF-074,
TXN-006315,2023-01-16,14:12,Art Café,Westlands,CUST-0487,PRD-005,Flat White,Coffee,1,360,0,360,cash,STF-068,4
TXN-009374,2023-07-04,14:20,JAVA HOUSE,Lavington,CUST-0282,PRD-005,Flat White,Coffee,1,360,10,324,M-Pesa,STF-014,4
TXN-008407,2023-11-19,10:43,Art Café,CBD,CUST-0396,PRD-002,Americano,Coffee,2,280,5,532,Cash,STF-002,3
TXN-006563,2024-08-10,20:27,Java House,CBD,CUST-0476,PRD-017,Blueberry Muffin,Pastry,1,250,10,225,M-Pesa,STF-006,5
TXN-004354,2024-10-08,12:52,JAVA HOUSE,Westlands,CUST-0194,PRD-028,Mango Juice,Juices,1,290,0,290,Cash,STF-063,4
TXN-009695,2024-05-07,08:03,ArtCaffe,Milimani,CUST-0142,PRD-030,Green Smoothie,Juices,2,400,0,800,cash,STF-049,4
TXN-004334,2024-07-31,10:18,JAVA HOUSE,Milimani,CUST-0137,PRD-007,Macchiato,Coffee,1,320,5,304,Cash,STF-048,2
TXN-001019,2023-12-26,20:13,Artcafe,CBD,CUST-0226,PRD-018,cinnamon roll,Pastry,1,300,0,300,CASH,STF-008,5
TXN-010180,2023-03-18,10:15,Art Caffe,CBD,CUST-0126,PRD-019,Banana Bread,Pastry,1,220,0,220,M-PESA,STF-040,4
TXN-006977,2023-07-15,12:19,ArtCaffe,CBD,CUST-0272,PRD-003,Cappuccino,Coffee,3,350,0,1050,CASH,STF-019,3
TXN-001594,2024-11-10,,JAVA HOUSE,Tudor,CUST-0429,PRD-029,Watermelon Juice,Juices,2,260,0,520,Mastercard,STF-039,5
TXN-001761,2023-12-27,15:29,java house,CBD,CUST-0132,PRD-030,Green Smoothie,Juices,4,350,0,1400,Visa,STF-047,4
TXN-008542,2023-01-24,18:58,java house,CBD,,PRD-009,Iced Latte,Coffee,2,400,15,680,Mastercard,STF-053,1
TXN-009646,2023-07-18,07:30,JAVA HOUSE,MILIMANI,CUST-0372,PRD-018,Cinnamon Roll,Pastry,1,300,0,300,Mastercard,STF-031,4
TXN-009310,2023-06-24,18:24,Java House,CBD,CUST-0207,PRD-013,Black Tea,Tea,3,160,0,,MPESA,STF-022,5
TXN-008993,2024-05-08,07:15,ArtCaffe,CBD,CUST-0162,PRD-024,Chicken Wrap,Food,1,600,5,570,M-Pesa,STF-022,4
TXN-001671,24/09/2023,10:37,Art Caffe,Milimani,CUST-0347,PRD-032,Vanilla Shake,Shakes,2,420,0,840,visa,STF-042,4
TXN-001104,2023-07-07,12:08,Artcafe,CBD,CUST-0066,PRD-009,Iced Latte,Coffee,1,400,10,360,Cash,STF-022,4
TXN-010369,2024-12-31,08:47,Java House,CBD,CUST-0296,PRD-029,Watermelon Juice,Juices,1,260,0,260,MPESA,STF-004,3
TXN-008707,2023-02-02,14:56,Java House,CBD,CUST-0309,PRD-022,Eggs Benedict,Food,1,750,0,750,Mastercard,STF-007,5
TXN-008217,2023-04-28,14:14,Art Café,Lavington,CUST-0012,PRD-024,Chicken Wrap,Food,1,600,0,600,CASH,STF-016,4
TXN-002679,2024-05-07,21:58,Artcafe,CBD,CUST-0064,PRD-009,Iced Latte,Coffee,1,400,0,400,M-PESA,STF-021,5
TXN-008899,2023-07-31,18:25,Art Caffe,Westlands,,PRD-033,Strawberry Shake,SHAKES,1,430,0,430,mpesa,STF-028,5
TXN-006909,2024-11-19,14:09,Art Café,CBD,CUST-0123,PRD-011,Masala Chai,Tea,1,200,5,190,Cash,STF-031,4
TXN-004157,2023-12-10,09:41,Art Caffe,CBD,CUST-0211,PRD-027,Passion Fruit,Juices,4,540,5,2052,Cash,STF-046,4
TXN-008493,2023-10-04,08:43,ArtCaffe,CBD,CUST-0211,PRD-027,passion fruit,Juices,1,280,10,252,visa,STF-020,4
TXN-002520,2023-04-10,17:48,Art Caffe,CBD,CUST-0076,PRD-019,Banana Bread,Pastry,1,220,0,,Cash,STF-020,5
TXN-007019,2023-03-28,14:05,JAVA HOUSE,CBD,CUST-0269,PRD-014,Mint Tea,Tea,4,190,0,760,Mastercard,STF-062,
TXN-004030,2023-05-05,15:48,Java House,CBD,CUST-0105,PRD-017,Blueberry Muffin,Pastry,1,250,0%,250,Mastercard,STF-002,5
TXN-002565,2023-08-18,09:13,Artcafe,CBD,CUST-0196,PRD-009,Iced Latte,Coffee,1,400,15,340,cash,STF-019,5
TXN-009796,2024-07-07,09:17,ArtCaffe,CBD,CUST-0032,PRD-022,Eggs Benedict,Food,1,750,10,675,M-PESA,STF-069,3
TXN-006051,2023-06-05,15:54,Artcafe,CBD,CUST-0048,PRD-012,Green Tea,TEA,1,180,5,171,mpesa,STF-016,4
TXN-009719,2023-11-22,10:03,Artcafe,Milimani,CUST-0214,PRD-009,Iced Latte,Coffee,1,400,0,400,Cash,STF-003,
TXN-009792,2023-05-17,20:10,Java House,Kilimani,,PRD-017,Blueberry Muffin,PASTRY,1,250,15%,212.5,Cash,STF-008,4
TXN-009909,2023-07-24,13:13,ArtCaffe,CBD,,PRD-004,Latte,Coffee,1,380,0,380,mpesa,STF-023,5
TXN-001384,2024-01-24,19:18,Artcafe,CBD,CUST-0186,PRD-012,Green Tea,Tea,1,180,0,180,cash,STF-066,5
TXN-009984,2023-09-17,19:42,Java House,CBD,CUST-0300,PRD-002,Americano,Coffee,2,280,0,560,CASH,STF-022,4
TXN-002532,2024-09-02,17:18,Art Caffe,CBD,CUST-0427,PRD-029,Watermelon Juice,Juices,2,260,0,520,M-Pesa,STF-005,5
TXN-006538,2024-09-14,17:37,Artcafe,Westside,CUST-0061,PRD-016,Croissant,Pastry,2,280,0,560,Cash,STF-001,2
TXN-000218,2023-08-18,15:02,java house,CBD,CUST-0437,PRD-010,Lungo,Coffee,2,270,0,540,visa,STF-054,5
TXN-008678,2024-05-19,20:08,ArtCaffe,CBD,CUST-0210,PRD-027,Passion Fruit,Juices,3,280,0,840,CASH,STF-033,5
TXN-003078,2023-03-13,08:13,JAVA HOUSE,CBD,,PRD-021,Club Sandwich,Food,2,650,0,1300,mpesa,STF-043,4
TXN-008547,2023-01-19,11:32,Art Caffe,Nyali,CUST-0443,PRD-006,Cold Brew,Coffee,2,420,0,840,mpesa,STF-067,3
TXN-008917,2023-01-13,17:27,Art Café,Karen,CUST-0424,PRD-032,Vanilla Shake,Shakes,2,420,5,798,cash,STF-030,4
TXN-003527,2023-09-06,10:41,java house,Upperhill,CUST-0229,PRD-010,Lungo,Coffee,1,270,5%,256.5,M-Pesa,STF-060,4
TXN-001035,2024-07-27,20:33,Art Caffe,CBD,CUST-0125,PRD-029,Watermelon Juice,Juices,1,260,0,260,CASH,STF-053,5
